firma_id,is_kolu,firma_turu,satici_unvan,satici_kimlik,kaynak
419,restoran,kisa_unvan,Pizza Bulls Haznedar,2559056167,osm
420,restoran,kisa_unvan,Mangaldan restaurant,5650333491,osm
421,restoran,kisa_unvan,Aslan,1415208504,osm
422,restoran,kisa_unvan,Pideci Çavuşoğlu,6986407906,osm
423,restoran,yabanci_ortakli,Köfteçig,6965917137,osm
424,restoran,kisa_unvan,Annemin Mutfağı,8529456375,osm
425,restoran,kisa_unvan,zirwe sultan resturant,1834404963,osm
426,restoran,uzun_unvan,Döner House,9191954194,osm
427,restoran,uzun_unvan,Chicken Project,7635148465,osm
428,restoran,uzun_unvan,ciğeristan,5366498785,osm
429,restoran,kisa_unvan,BAP,0829737481,osm
430,restoran,uzun_unvan,Paşa döner,6908357238,osm
431,restoran,kisa_unvan,Bursa Gül Lokantası,4665136447,osm
432,restoran,kisa_unvan,Berekat doner,4936312301,osm
433,restoran,kisa_unvan,Doyum Büfe,4778660321,osm
434,restoran,kisa_unvan,Berke Kebap Evi,0448207008,osm
435,restoran,uzun_unvan,Divella Bistro Restaurant,1594165162,osm
436,restoran,yabanci_ortakli,Meşhur Kokoreççi Adem Usta,2319818981,osm
437,restoran,kisa_unvan,Direklerarası Sofrası,1391559637,osm
438,restoran,uzun_unvan,34 İstanbul Döner,3212347646,osm
439,restoran,uzun_unvan,Three partners cafe & restaurant,0785158675,osm
440,restoran,uzun_unvan,Nokta Balık,4257540903,osm
441,restoran,uzun_unvan,MIX,0348645181,osm
442,restoran,uzun_unvan,Kümes Tavuk,7606441344,osm
443,restoran,kisa_unvan,Dervişan Merkezefendi Köftecisi,2756041774,osm
444,restoran,uzun_unvan,Sosi Büfe,5612481568,osm
445,restoran,kisa_unvan,Neyzen,8570027209,osm
446,restoran,kisa_unvan,Kumkapı Hoş,4591123823,osm
447,restoran,uzun_unvan,Palulu Cumali Adana Kebapçısı,6577242951,osm
448,restoran,uzun_unvan,Gözde Lokanta,3165266938,osm
449,restoran,kisa_unvan,Eti Beyaz,0893173428,osm
450,restoran,kisa_unvan,Kasap Osman,9694215295,osm
451,restoran,kisa_unvan,Şanlar Pastneleri,8677133347,osm
452,restoran,kisa_unvan,Tepe,7626393435,osm
453,restoran,kisa_unvan,Biffet Bistro,6204439734,osm
454,restoran,kisa_unvan,Patso King,7107256367,osm
455,restoran,uzun_unvan,Hello Fires,9411800535,osm
456,restoran,kisa_unvan,Kokobey Kokoreç,5990048969,osm
457,restoran,kisa_unvan,Merdanem,6528092424,osm
458,restoran,kisa_unvan,Sorriso Restaurant,5721586245,osm
459,restoran,kisa_unvan,Beyoğlu Halk Döner,0274564495,osm
460,restoran,uzun_unvan,Dönerci Cüneyt Usta,4856257289,osm
461,restoran,uzun_unvan,Beyazinci,7032032074,osm
462,restoran,kisa_unvan,Tarihi Demirci Döner Lokantası,7617075878,osm
463,restoran,kisa_unvan,Erciyes büfe,1215134220,osm
464,restoran,uzun_unvan,Bağdat Döner,4993908920,osm
465,restoran,kisa_unvan,Miss Kokoreç,1371504160,osm
466,restoran,kisa_unvan,Tarihi Kismet Pidecisi,1520177742,osm
467,restoran,kisa_unvan,İstanbul Ev Ve Yemekleri,0509759236,osm
468,restoran,uzun_unvan,Lue karaköy,4501896163,osm
469,restoran,kisa_unvan,Borek,3610326648,osm
470,restoran,uzun_unvan,Ataşehir Börek,2147649254,osm
471,restoran,uzun_unvan,Real Köftecim & Büfe,5837767499,osm
472,restoran,kisa_unvan,Hacı Abi lokantası,1659266102,osm
473,restoran,kisa_unvan,Sampiyon Kokorec,7327881472,osm
474,restoran,kisa_unvan,Esmer Chef,7422438645,osm
475,restoran,kisa_unvan,Adana Kebapçısı Murat Usta,8108186614,osm
476,restoran,kisa_unvan,Anas Chicken,9454918017,osm
477,restoran,uzun_unvan,Karahan pide&börek salonu,7226016453,osm
478,restoran,kisa_unvan,Damla Et,7794523212,osm
479,restoran,uzun_unvan,Yücetepe Kır Gazinosu,9416800610,osm
480,restoran,kisa_unvan,Layali assalihya,7769749957,osm
481,restoran,uzun_unvan,Nebol,6412203106,osm
482,restoran,uzun_unvan,Hacıbaşar Kebap,3037236836,osm
483,restoran,kisa_unvan,S.O.S Pizza,7276012274,osm
484,restoran,yabanci_ortakli,Saray Restorantı,7079334960,osm
485,restoran,kisa_unvan,Mylos Ayvalık Cunda Mutfağı,0166799842,osm
486,restoran,kisa_unvan,Sarmaşık et mangal,6789973089,osm
487,restoran,kisa_unvan,Saruja Restaurant,9581467179,osm
488,restoran,kisa_unvan,Kiva,5760243756,osm
489,restoran,kisa_unvan,Peninsula,8395972466,osm
490,restoran,yabanci_ortakli,Reyhan Restoran & Cafe,5729341723,osm
491,restoran,kisa_unvan,Tatar Salim,2971674332,osm
492,restoran,kisa_unvan,Beyaz Ev Yemekleri,0545228011,osm
493,restoran,kisa_unvan,Buket Pide,1931837453,osm
494,restoran,uzun_unvan,Sur Balık,0842891076,osm
495,restoran,uzun_unvan,Çıtır Börek ve Pide,1199180815,osm
496,restoran,kisa_unvan,Kervan Karaköy,1352478717,osm
497,restoran,kisa_unvan,Unsal Kebap,5521376030,osm
498,restoran,uzun_unvan,Yavuzbey,7548214564,osm
499,restoran,kisa_unvan,Rakun,3286326661,osm
500,restoran,uzun_unvan,Paşa Pilavcısı,8507208113,osm
501,restoran,kisa_unvan,Umut Börek,6260602908,osm
502,restoran,yabanci_ortakli,Küff,8466845500,osm
503,restoran,uzun_unvan,Çapa Dürüm Kebab,8926738999,osm
504,restoran,uzun_unvan,Şark Büfe,5634108560,osm
505,restoran,uzun_unvan,Mersin Biftek Tantuni,2884318844,osm
506,restoran,kisa_unvan,Erzurum Sofrası,2008943460,osm
507,restoran,yabanci_ortakli,Çiğ köfte Ömer Usta,1054851019,osm
508,restoran,kisa_unvan,Cocina Ev Yemekleri & Catering,9075399891,osm
509,restoran,kisa_unvan,Kardeşler Köftecisi,4492683156,osm
510,restoran,kisa_unvan,Şirin Lokanta,3571266111,osm
511,restoran,kisa_unvan,Tavanarası,2737158692,osm
512,restoran,kisa_unvan,Emir Kasap Steakhouse,6497677629,osm
513,restoran,kisa_unvan,Kıbrıs Evi,2772881379,osm
514,restoran,kisa_unvan,Narin,2851961152,osm
515,restoran,kisa_unvan,Giritli,0821545449,osm
516,restoran,kisa_unvan,Oney Dondurma,2296044328,osm
517,restoran,uzun_unvan,Sofra,7018510675,osm
518,restoran,kisa_unvan,Trabzon Döner,9756792287,osm
519,restoran,kisa_unvan,Elvan Sofrası,7725199662,osm
520,restoran,kisa_unvan,TaşFırın,6580741209,osm
521,restoran,kisa_unvan,Kaya Balık,4818139893,osm
522,restoran,uzun_unvan,Öz Şark Kebap ve Pide,9837801822,osm
523,restoran,yabanci_ortakli,Yedikule kebap pilavcı,4339718951,osm
524,restoran,kisa_unvan,Mangal kebap,0705626086,osm
525,restoran,kisa_unvan,Karadeniz pide &börek salonu,4111824224,osm
526,restoran,kisa_unvan,Baltazar,1246209523,osm
527,restoran,kisa_unvan,Check'up,0461526543,osm
528,restoran,kisa_unvan,Osmanağa Pilavcısı,1033993780,osm
529,restoran,uzun_unvan,Adana Sofrası,6140578615,osm
530,restoran,kisa_unvan,Nakkaş Kebap,6304891382,osm
531,restoran,uzun_unvan,Barba Yani,2496718324,osm
532,restoran,kisa_unvan,Tonton Baba,2386870071,osm
533,restoran,yabanci_ortakli,Pilavcı Alkan 2,9420074945,osm
534,restoran,uzun_unvan,Kayıpşehir Cafe & Restaurant,6539840288,osm
535,restoran,kisa_unvan,Salute Pub and Restaurant,4161284634,osm
536,restoran,kisa_unvan,Malaysta,5547435534,osm
537,restoran,kisa_unvan,Nihavent,9502097003,osm
538,restoran,uzun_unvan,Güler Osmanlı Mutfağı,6876811809,osm
539,restoran,uzun_unvan,Cistern Restaurant,7156956203,osm
540,restoran,kisa_unvan,Sams arap yemekleri,5370304531,osm
541,restoran,kisa_unvan,Balkan Lokantası,9433750473,osm
542,restoran,uzun_unvan,Karaköy Börekçisi,9303614983,osm
543,restoran,kisa_unvan,Balcafe ve Restaurant,8399921923,osm
544,restoran,uzun_unvan,Dehliz Restaurant,2493843084,osm
545,restoran,kisa_unvan,Fateh Alhayr resturant,8706056648,osm
546,restoran,kisa_unvan,Tokat Yöre Evi,8775803048,osm
547,restoran,uzun_unvan,Antebin İçi,8750635193,osm
548,restoran,uzun_unvan,Taksim Hamburger,3613325419,osm
549,restoran,kisa_unvan,Kalyoncu Yemek Diyarı,1076095430,osm
550,restoran,kisa_unvan,Pak Pide,3505831995,osm
551,restoran,kisa_unvan,Konya Mevlana,1791100650,osm
552,restoran,uzun_unvan,New Season,1207049617,osm
553,restoran,kisa_unvan,Ciğerci Basri,0804661961,osm
554,restoran,kisa_unvan,Razaki,9907676995,osm
555,restoran,kisa_unvan,Aksaray Sucuk Köfte,0785931101,osm
556,restoran,kisa_unvan,Arı Pide & Börek,1939284563,osm
557,restoran,kisa_unvan,Nsb,9723200246,osm
558,restoran,kisa_unvan,Teksos Döner,8549822742,osm
559,restoran,kisa_unvan,Pinhan Cafe & Restaurant,4508920387,osm
560,restoran,uzun_unvan,Melek Lokantasi,8065333159,osm
561,restoran,kisa_unvan,Kızgın Döner,7795995940,osm
562,restoran,kisa_unvan,kahvaltı,2170730338,osm
563,restoran,kisa_unvan,Ustam Dürüm,3375636203,osm
564,restoran,kisa_unvan,Gür Kebap,1508124730,osm
565,restoran,kisa_unvan,Ceylan Börek & Pide,5003342343,osm
566,restoran,uzun_unvan,Şafak pide ve lahmacun,5832302412,osm
567,restoran,kisa_unvan,Erzurum Cağ Kebap,2615347356,osm
568,restoran,uzun_unvan,May Kokoreç,2896112231,osm
569,restoran,kisa_unvan,Nezih Dokuz Ondokuz,6559630995,osm
570,restoran,kisa_unvan,Zeman alkheir,8425304287,osm
571,restoran,yabanci_ortakli,Lahmacun Ali Usta,7317912864,osm
572,restoran,uzun_unvan,Yenidogan,8578725585,osm
573,restoran,uzun_unvan,Pilavcı Mehmet,7749690334,osm
574,restoran,uzun_unvan,Nuri usta baklava,7363466920,osm
575,restoran,uzun_unvan,As You Sea Seafood & Kepab,5481214783,osm
576,restoran,kisa_unvan,Pilavcım,9078956776,osm
577,restoran,kisa_unvan,Şehri saadet,5754602732,osm
578,restoran,kisa_unvan,Gamze,1514888147,osm
579,restoran,uzun_unvan,Beeves,1115083539,osm
580,restoran,uzun_unvan,MUTLU PİDE,4443928401,osm
581,restoran,uzun_unvan,Nar Steak ve Doner Kebab Restaurant,4566907824,osm
582,restoran,uzun_unvan,Saray Kokoreç Midye Tava,3337389873,osm
583,restoran,uzun_unvan,Çarşı Ocakbaşı,7515366374,osm
584,restoran,kisa_unvan,Vegan Community Kitchen,8052924076,osm
585,restoran,uzun_unvan,#saltbae,5536668458,osm
586,restoran,kisa_unvan,Nova Roma Restaurant,9022599993,osm
587,restoran,uzun_unvan,Kadioglu kofte salonu,6361863717,osm
588,restoran,kisa_unvan,Halil Ustanın Sofrası,7412182094,osm
589,restoran,kisa_unvan,Meylihane,2316433488,osm
590,restoran,kisa_unvan,Şenkardeşler,0580256624,osm
591,restoran,yabanci_ortakli,Kasap Doner,2867163236,osm
592,restoran,kisa_unvan,Beyoğlu Çorbacısı Kurtköy,7299493877,osm
593,restoran,kisa_unvan,Lizzethan çiğkofte,0271693852,osm
594,restoran,uzun_unvan,Köşem Döner,7779014753,osm
595,restoran,uzun_unvan,Taner Börek,4692632964,osm
596,restoran,kisa_unvan,kiraz bahçe ev yemekleri,2916032482,osm
597,restoran,kisa_unvan,Sofya Kebab House,1376815114,osm
598,restoran,kisa_unvan,Vestan Dürüm 4,5672438076,osm
599,restoran,kisa_unvan,Tarihi Çemberlitaş Börekçisi,7656360045,osm
600,restoran,kisa_unvan,Fatih Köfte,2577711836,osm
601,restoran,uzun_unvan,Vitamin Simit Cafe,7274220911,osm
602,restoran,kisa_unvan,Burger Black,1862104270,osm
603,restoran,kisa_unvan,Köşe Ekspress Cafe,3083708160,osm
604,restoran,uzun_unvan,El Amed Terrace Restaurant,7090063358,osm
605,restoran,uzun_unvan,Göztepe Dönercisi,3106005312,osm
606,restoran,kisa_unvan,Kitchenette,1220681556,osm
607,restoran,kisa_unvan,Maroof,3938661338,osm
608,restoran,kisa_unvan,Maydonoz Döner,5206506379,osm
609,restoran,kisa_unvan,Osmanlı Tulumba Baklava,4950136491,osm
610,restoran,kisa_unvan,Tarihi Leziz Pide Fırını,1892419563,osm
611,restoran,uzun_unvan,Onurcan Et Tavuk Izgara,2525715091,osm
612,restoran,uzun_unvan,Paşam zurna dürüm,7683890301,osm
613,restoran,kisa_unvan,Mis Adana,1436391024,osm
614,restoran,kisa_unvan,Saitoğulları,4326303970,osm
615,restoran,uzun_unvan,İsmail Usta Kokoreç,5245086403,osm
616,restoran,kisa_unvan,Safran Pide Börek Salonu,5533803391,osm
617,restoran,uzun_unvan,Bizim Ev,8527017137,osm
618,restoran,kisa_unvan,Alibaba Döner,2321298333,osm
619,restoran,kisa_unvan,Efsane Çiğköfte,6742336290,osm
620,restoran,kisa_unvan,Mandy Resturant,4973471569,osm
621,restoran,kisa_unvan,yemen resturant,7768962708,osm
622,restoran,uzun_unvan,Grand Restaurant & Bar,6149828242,osm
623,restoran,kisa_unvan,Balıkçı Mustafa,4746897153,osm
624,restoran,kisa_unvan,Fonyali,7323008571,osm
625,restoran,kisa_unvan,Gaziantep Lahmacun Pide,6656749165,osm
626,restoran,uzun_unvan,Hanedan,1692364586,osm
627,restoran,uzun_unvan,Köfteci Yusuf,5066337053,osm
628,restoran,kisa_unvan,Şimşek Fast Food,0249724393,osm
629,restoran,kisa_unvan,Et-Inn Kebap&Steak,2011669189,osm
630,restoran,uzun_unvan,Burgericos,6264488693,osm
631,restoran,kisa_unvan,güzel hayat,6119524360,osm
632,restoran,uzun_unvan,Gaziantep'li Künefeci Ömer Usta,0270116862,osm
633,restoran,uzun_unvan,Haşmenler Pide Börek,6225223724,osm
634,restoran,kisa_unvan,Frango,1793230233,osm
635,restoran,kisa_unvan,Demir,6791214168,osm
636,restoran,kisa_unvan,İrfan Usta Lahmacun,1509377101,osm
637,restoran,kisa_unvan,Forsa Balık,0901380698,osm
638,restoran,kisa_unvan,Göçmen Börekçisi,4775965556,osm
639,restoran,yabanci_ortakli,Fatih Damak Pide,3566905513,osm
640,restoran,kisa_unvan,Kantin,6209184351,osm
641,restoran,kisa_unvan,Mavi Bufe,7863050501,osm
642,restoran,yabanci_ortakli,Pilav Dünyası,5739769154,osm
643,restoran,kisa_unvan,Osman,7164932892,osm
644,restoran,uzun_unvan,Çılgın büfe,8027148723,osm
645,restoran,uzun_unvan,Cadde Simit,1783332119,osm
646,restoran,kisa_unvan,Ciğerci Hulusi,0256434717,osm
647,restoran,uzun_unvan,Bodrum,8715399158,osm
648,restoran,kisa_unvan,Turko Baba Turkish Delight,6863341414,osm
649,restoran,kisa_unvan,Mrs. Charlotte,5931952566,osm
650,restoran,kisa_unvan,Meşhur karadeniz pidesi,0409836656,osm
651,restoran,uzun_unvan,Haunt Cafe Restaurant,2899316080,osm
652,restoran,uzun_unvan,Domino's,5243772947,osm
653,restoran,kisa_unvan,Iraqi Res.,0954814979,osm
654,restoran,kisa_unvan,Anadolu Büfe,3746052337,osm
655,restoran,uzun_unvan,Minmix,0276420865,osm
656,restoran,kisa_unvan,Bafetto Caddebostan,7566184432,osm
657,restoran,uzun_unvan,Otağ Kokoreç,8612590474,osm
658,restoran,uzun_unvan,Dilek Züccaciye Eminönü,9277423330,osm
659,restoran,uzun_unvan,İntiba Döner,0591266202,osm
660,restoran,kisa_unvan,Saaf-İ Kebap Salonu,7201859622,osm
661,restoran,kisa_unvan,Tarihi Sirkeci Dönercisi,6301367490,osm
662,restoran,yabanci_ortakli,ERVAN ET,6176475018,osm
663,restoran,kisa_unvan,Yaprak Tantuni,1783099970,osm
664,restoran,kisa_unvan,Bağlarbaşı Pide& Lahmacun,1926764925,osm
665,restoran,kisa_unvan,Alpas Burger,1826068889,osm
666,restoran,kisa_unvan,Burgerillas,8981312923,osm
667,restoran,kisa_unvan,Beydağı,7510293216,osm
668,restoran,kisa_unvan,Is doner,0118458263,osm
669,restoran,yabanci_ortakli,Ali paşa,0340848728,osm
670,restoran,kisa_unvan,Salloraoğlu tatlısı,5859883101,osm
671,restoran,kisa_unvan,Kırımızı Karides Balık Restaurant,3243298391,osm
672,restoran,kisa_unvan,Otantik Sarıyer Börekçisi,2961844627,osm
673,restoran,kisa_unvan,KÖYÜM,1462831439,osm
674,restoran,uzun_unvan,Alice,9892625660,osm
675,restoran,kisa_unvan,Dürüm Kitchen,9314181860,osm
676,restoran,kisa_unvan,Hacı Kerimoğulları,1554234017,osm
677,restoran,kisa_unvan,12:30,3611284976,osm
678,restoran,kisa_unvan,Byzantion Bistro & Restaurant,5948491027,osm
679,restoran,kisa_unvan,Dostlar Büfe ve Köfte,6258896791,osm
680,restoran,kisa_unvan,Kervan Pide & Börek Salonu,0822269405,osm
681,restoran,uzun_unvan,Çınaraltı Mangalbaşı,5396727571,osm
682,restoran,kisa_unvan,Nezih Köfte,4683414650,osm
683,restoran,uzun_unvan,Adaklı,1131290143,osm
684,restoran,kisa_unvan,Barbecue House,7068277888,osm
685,restoran,uzun_unvan,Arsemia,6093068535,osm
686,restoran,yabanci_ortakli,Salt Fried Chicken,8909728324,osm
687,restoran,kisa_unvan,Et Yiyelim Keban Et Fabrika Satış Mağazası,2850676255,osm
688,restoran,yabanci_ortakli,Özhanedan,5381447445,osm
689,restoran,kisa_unvan,Ba Hane,9634807974,osm
690,restoran,kisa_unvan,Urfa Ziyafet Sofrası,0975451057,osm
691,restoran,uzun_unvan,Nevşehirli,2650167316,osm
692,restoran,kisa_unvan,Hacıoğlu Lahmacun,2617024371,osm
693,restoran,kisa_unvan,Hayat Cafe,4562841778,osm
694,restoran,kisa_unvan,The Townhouse,5605313409,osm
695,restoran,kisa_unvan,Eyüp Sultan Sofrası,6502374169,osm
696,restoran,kisa_unvan,Comedus şarap ve bira,7256862114,osm
697,restoran,uzun_unvan,Şifa Döner,2258030561,osm
698,restoran,yabanci_ortakli,Bulgurlu Börek Pide Salonu,0674471632,osm
699,restoran,kisa_unvan,Meyhani,8234143637,osm
700,restoran,kisa_unvan,Merdas,1892392316,osm
701,restoran,kisa_unvan,Osman Oglu Kebap,0432609316,osm
702,restoran,uzun_unvan,Vejetaryen Mutfak,6684335677,osm
703,restoran,kisa_unvan,Koko Mustı Kelle Paça İşkembe,6041454566,osm
704,restoran,kisa_unvan,Kaplan Kebap,0200053478,osm
705,restoran,kisa_unvan,Rahman Et ve Tavuk Lokantası,9162475547,osm
706,restoran,kisa_unvan,Gaziburma,0825559899,osm
707,restoran,kisa_unvan,Kelkit Döneri,4396112912,osm
708,restoran,kisa_unvan,Parga Balık,3371189547,osm
709,restoran,uzun_unvan,Çağaloğlu,3820236840,osm
710,restoran,uzun_unvan,Müdavim Ocakbaşı,8557161766,osm
711,restoran,kisa_unvan,Ferda Börek Salonu,8029424094,osm
712,restoran,kisa_unvan,Mozaik Cafe and Restaurant,3678812788,osm
713,restoran,kisa_unvan,Tepeli Restaturant,6694320293,osm
714,restoran,kisa_unvan,Akoğuz Çiftliği,0878844340,osm
715,restoran,uzun_unvan,Yıldız Kebap,8123083408,osm
716,restoran,kisa_unvan,Ranchero Mexican Restaurant,4240338105,osm
717,restoran,uzun_unvan,Çağrı Döner,9551842698,osm
718,restoran,kisa_unvan,Pilavci Ismail Usta,0053424089,osm
719,restoran,uzun_unvan,Günışığı cafe ve restaurant,9164983737,osm
720,restoran,kisa_unvan,Yavuz Burger,3962736527,osm
721,restoran,uzun_unvan,Juliet,1727223978,osm
722,restoran,yabanci_ortakli,Gül Evi Restaurant,2404226934,osm
723,restoran,kisa_unvan,Maxigala,1637618200,osm
724,restoran,kisa_unvan,Aşkın Restoran,6601002319,osm
725,restoran,kisa_unvan,Edun büfe,9001851324,osm
726,restoran,kisa_unvan,Lagos,9724572303,osm
727,restoran,kisa_unvan,Ağa Türk Mutfağı,4810018412,osm
728,restoran,kisa_unvan,Lezzet Sarıyer Börekçisi,6203036621,osm
729,restoran,kisa_unvan,Sultan Ahmet Fish House,4361721319,osm
730,restoran,yabanci_ortakli,Hot Pot King,4519515105,osm
731,restoran,kisa_unvan,Rönesans mercan,2685926248,osm
732,restoran,kisa_unvan,Börek salonu,4514754107,osm
733,restoran,uzun_unvan,Bu Ciğer,2252677111,osm
734,restoran,kisa_unvan,Mahmiye,4215226559,osm
735,restoran,kisa_unvan,Merkez Dürüm,7695236681,osm
736,restoran,kisa_unvan,Ozgur Kasap,8788361963,osm
737,restoran,kisa_unvan,Kılçıksız Balık,3135030586,osm
738,restoran,kisa_unvan,Palmiye Et Lokantası,2105524724,osm
739,restoran,uzun_unvan,Közde Kanatçı Muro,8633302124,osm
740,restoran,kisa_unvan,Inegöl Köfte Salonu,0650191794,osm
741,restoran,uzun_unvan,Oses Çiğköfte,0252131099,osm
742,restoran,uzun_unvan,Marmaris döner,6227284765,osm
743,restoran,uzun_unvan,Kısmet Catering Yemek,7041200928,osm
744,restoran,kisa_unvan,Cajun Corner,0667849849,osm
745,restoran,uzun_unvan,Özlem Kebap,6241862360,osm
746,restoran,kisa_unvan,İsos döner sultanbeyli,3628917751,osm
747,restoran,uzun_unvan,Erenköy Sarıyer Börekçisi,6620563411,osm
748,restoran,kisa_unvan,Antep Sofrası,5950342810,osm
749,restoran,kisa_unvan,Saklı Kadeh,9043830344,osm
750,restoran,kisa_unvan,Galata Sembol Balık,9909700515,osm
751,restoran,yabanci_ortakli,Karadeniz Pide Salonu,0546835655,osm
752,restoran,yabanci_ortakli,Hukuk Fakültesi Kantini,1568182097,osm
753,restoran,uzun_unvan,Öz Dürüm,7904227110,osm
754,restoran,yabanci_ortakli,Arapça Kafe,3322889851,osm
755,restoran,kisa_unvan,Özgul börek,2545960635,osm
756,restoran,kisa_unvan,Katik Büfe,9912971025,osm
757,restoran,uzun_unvan,Has Manti,4817175249,osm
758,restoran,kisa_unvan,Çapari,4955112743,osm
759,restoran,yabanci_ortakli,Barış Büfe,4721970549,osm
760,restoran,kisa_unvan,Bereket'li Pide,9275895515,osm
761,restoran,uzun_unvan,Sura Restaurant,8740903800,osm
762,restoran,kisa_unvan,My Fried Chicken,1462961364,osm
763,restoran,uzun_unvan,Neyzade Restaurant,1577871129,osm
764,restoran,uzun_unvan,Fener Restaurant,6636515597,osm
765,restoran,kisa_unvan,Dürümcü Raif Usta,7147082722,osm
766,restoran,kisa_unvan,The Populist,5909605675,osm
767,restoran,kisa_unvan,Dürümcü Kemal Usta,3064421211,osm
768,restoran,kisa_unvan,Ciğerci Üçleri,1476834201,osm
769,restoran,kisa_unvan,Dürümce,6542356775,osm
770,restoran,kisa_unvan,Nur'un Yeri,2659608930,osm
771,restoran,kisa_unvan,Hasel Görele Pide,9925502728,osm
772,restoran,kisa_unvan,Mare Karaköy,5164807279,osm
773,restoran,kisa_unvan,Çemberlitaş Aksoy Dönercisi,9103368297,osm
774,restoran,kisa_unvan,Köşem,5339055040,osm
775,restoran,uzun_unvan,Happy Moon's Viaport,8177665582,osm
776,restoran,kisa_unvan,Tüğba Kafeterya,5127652896,osm
777,restoran,kisa_unvan,Papa John's,6646491111,osm
778,restoran,kisa_unvan,Etiler Marmaris,0961798175,osm
779,restoran,kisa_unvan,Sushi-G Asian Restaurant & Market Sancaktepe,0463378610,osm
780,restoran,kisa_unvan,Çağdaş Börek,7157660531,osm
781,restoran,kisa_unvan,Serbethane Cafe & Restaurant,4446306008,osm
